ad_id,date_published,typology,asking_price_sek,land_area_sqm,living_area_sqm,sqm_price_sek,number_rooms,address,location,coordenates
21460192,2024-12-28,APARTMENT,2750000.0,0.0,44.0,62500.0,2.0,Eklångsvägen 21,"Årsta, Stockholms kommun","59.2982559,18.0583382"
21446572,2024-12-28,APARTMENT,1695000.0,0.0,56.0,30268.0,2.0,Snickaregatan 12,"Centrum, Alingsås kommun","57.92357,12.527778"
21462001,2024-12-28,ROW_HOUSE,3750000.0,0.0,103.0,36408.0,5.0,Flygarvägen 187,"Barkarby, Järfälla kommun","59.3986168,17.87131"
21396150,2024-12-28,APARTMENT,2390000.0,0.0,55.0,43455.0,2.0,Bergkullegatan 4A,"Stadsskogen, Alingsås kommun","57.91711,12.496338"
21443726,2024-12-28,APARTMENT,2600000.0,0.0,73.0,35616.0,4.0,Drottninggatan 54B,"Centrum, Alingsås kommun","57.9305708266,12.5410450992"
21343669,2024-12-28,APARTMENT,3800000.0,0.0,94.0,40426.0,5.0,Grankullegatan 95C,"Stadsskogen, Alingsås kommun","57.9181845314,12.4961513517"
21448873,2024-12-28,APARTMENT,2295000.0,0.0,56.1,40909.0,2.0,Ängsnäsvägen 11B,"Centrala Huddinge, Huddinge kommun","59.2340775,17.9917622"
21281682,2024-12-28,APARTMENT,2900000.0,0.0,71.0,40845.0,3.0,Stadsskogsgatan 49,"Stadsskogen, Alingsås kommun","57.9216516483,12.5040332973"
21462122,2024-12-28,APARTMENT,1200000.0,0.0,50.0,24000.0,2.0,Herrhagsgatan 17,"Karlstad, Karlstads kommun","59.375378350000005,13.517295617040261"
21462119,2024-12-28,HOUSE,2250000.0,670.0,151.0,3358.21,0.0,Klockstigen 31,"Forshaga, Forshaga kommun","59.5428866652944,13.476586667295287"
21462055,2024-12-28,HOUSE,2250000.0,327.0,102.0,6880.73,4.0,Ejderstigen 4B,"Skattkärr, Karlstads kommun","59.41871106636112,13.681765752565251"
21462026,2024-12-28,APARTMENT,2850000.0,0.0,97.0,29381.0,3.0,Nygatan 3,"Haga, Karlstads kommun","59.38155119222913,13.5119081295788"
21462009,2024-12-28,HOUSE,3300000.0,1286.0,114.0,2566.1,2.0,Knappstad 409,"Karlstad, Karlstads kommun","59.353158,13.4458003"
21461959,2024-12-28,HOUSE,995000.0,797.0,139.0,1248.43,3.0,Cordvägen 48,"Vålberg, Karlstads kommun","59.37859255078691,13.170457158658047"
21461952,2024-12-28,APARTMENT,110000.0,0.0,24.5,4490.0,1.0,Södra Ringvägen 61B,"Kristinehamn, Kristinehamns kommun","59.303965,14.1116028"
21458577,2024-12-28,APARTMENT,3150000.0,0.0,73.5,42857.0,3.0,Näbbgatan 12,"Orrholmen, Karlstads kommun","59.3715445,13.4994658"
21458243,2024-12-28,HOUSE,4800000.0,1044.0,173.0,4597.7,6.0,Hoppdansliden 8,"Alster, Karlstads kommun","59.39775091563522,13.611293364668894"
21458010,2024-12-28,APARTMENT,1995000.0,0.0,53.5,37290.0,2.0,Leopold Nygrens plats 1,"Tullholmsviken, Karlstads kommun","59.3736691,13.5039854"
21462158,2024-12-28,APARTMENT,1750000.0,0.0,39.4,44416.0,1.0,Gullbergsgatan 14,"Valla, Linköpings kommun","58.409462,15.5857239"
21456848,2024-12-28,APARTMENT,2095000.0,0.0,79.5,26352.0,3.0,Tornérvägen 9,"Jakobsberg, Järfälla kommun","59.4218063,17.8381443"
21404417,2024-12-28,APARTMENT,2795000.0,0.0,83.0,33675.0,3.0,Fänriksvägen 41A,"Barkarbystaden, Järfälla kommun","59.4163437,17.8677368"
21341211,2024-12-28,APARTMENT,3900000.0,0.0,106.0,36792.0,5.0,Hagagatan 19 B,"Haga, Karlstads kommun","59.383534061354176,13.514217408900617"
21424632,2024-12-28,APARTMENT,1450000.0,0.0,39.5,36709.0,1.0,Bygärdesvägen 2A,"Spånga - Bromsten, Stockholms kommun","59.38005,17.9164543"
21375036,2024-12-28,APARTMENT,1195000.0,0.0,40.7,29361.0,1.0,Vasavägen 83,"Jakobsberg, Järfälla kommun","59.4156075,17.8350716"
20710096,2024-12-28,APARTMENT,1475000.0,0.0,96.0,15365.0,4.0,Gripenbergsvägen 8A,"Tierp, Tierps kommun","60.3404242221,17.5157835827"
20066175,2024-12-28,APARTMENT,1895000.0,0.0,40.0,47375.0,1.5,Stadsskogsgatan 49,"Stadsskogen, Alingsås kommun","57.9216516483,12.5040332973"
21462153,2024-12-28,APARTMENT,1450000.0,0.0,39.2,36990.0,1.0,Bäckebolsängen 2,"Hisings Backa, Göteborgs kommun","57.75431,11.98889"
21436855,2024-12-28,HOUSE,1395000.0,1386.0,151.0,1006.49,4.0,Silverforsvägen 2,"Ronneby, Ronneby kommun","56.2245674,15.268652"
21462156,2024-12-28,APARTMENT,1890000.0,0.0,42.0,45000.0,2.0,Norbyvägen 75A,"Sommarro, Uppsala kommun","59.84187,17.61621"
21462034,2024-12-28,APARTMENT,1650000.0,0.0,39.0,61111.0,1.0,Torgny Segerstedts allé 21,"Rosendal, Uppsala kommun","59.8318253,17.634552"
21456268,2024-12-28,HOUSE,2295000.0,542.0,87.0,4234.32,4.0,Jordberga villaväg 12-0,"Klagstorp, Trelleborgs kommun","55.4080048,13.3968611"
21458200,2024-12-28,HOUSE,5595000.0,1416.0,145.0,3951.27,5.0,Mossvägen 9,"Haverdal, Halmstads kommun","56.7268944,12.6631279"
21428320,2024-12-28,APARTMENT,1585000.0,0.0,37.0,42838.0,2.0,Järfällavägen 94B,"Jakobsberg, Järfälla kommun","59.4173239,17.8294979"
21439333,2024-12-28,APARTMENT,1995000.0,0.0,61.0,32705.0,2.0,"Rondellen 11, våning 4 av 4","Kallhäll, Järfälla kommun","59.4568704,17.8061459"
21462116,2024-12-28,APARTMENT,2495000.0,0.0,79.0,31582.0,3.5,Fjärdhundragatan 32,"Tunabackar, Uppsala kommun","59.87822,17.6156673"
21418271,2024-12-28,APARTMENT,1575000.0,0.0,42.0,37500.0,1.5,"Fabelvägen 19, våning 4","Kallhäll, Järfälla kommun","59.452851,17.8173783"
20877695,2024-12-28,APARTMENT,2295000.0,0.0,50.0,45900.0,2.0,Karlslundsvägen 1,"Barkarbystaden, Järfälla kommun","59.4154569,17.867143"
20571195,2024-12-28,APARTMENT,4495000.0,0.0,76.0,59145.0,3.0,"Barkarbyvägen 36, våning 6 av 6","Barkarbystaden, Järfälla kommun","59.4127288,17.8646239"
21434540,2024-12-28,APARTMENT,1995000.0,0.0,85.0,23471.0,4.0,Nordalavägen 22,"Vallås, Halmstads kommun","56.6891556,12.9211569"
21447619,2024-12-28,APARTMENT,1395000.0,0.0,64.0,21797.0,2.0,Skäftingebacken 38,"Spånga - Tensta, Stockholms kommun","59.3963737,17.9029846"
21403387,2024-12-28,APARTMENT,1795000.0,0.0,36.0,49861.0,1.0,Kalvshällavägen 36,"Barkarbystaden, Järfälla kommun","59.4130561,17.8656198"
21364347,2024-12-28,APARTMENT,2375000.0,0.0,54.0,43981.0,2.0,"Parkvägen 8, våning 4 av 4","Barkarbystaden, Järfälla kommun","59.4115207,17.8677299"
20857100,2024-12-28,APARTMENT,2395000.0,0.0,48.0,49896.0,2.0,"Drakengatan 5, våning 5 av 5","Barkarbystaden, Järfälla kommun","59.4123043,17.8658236"
21462147,2024-12-28,APARTMENT,895000.0,0.0,79.0,11329.0,3.0,Västerlånggatan 18A,"Kristinehamn, Kristinehamns kommun","59.31131379999999,14.1050556"
21302349,2024-12-28,HOUSE,2650000.0,724.0,201.0,3660.22,6.0,Ängsvägen 10,"Mariedal, Vänersborgs kommun","58.3570366,12.3545561"
21388353,2024-12-28,HOUSE,4990000.0,1432.0,220.0,3484.64,6.0,Marvägen 7,"Eskön, Gävle kommun","60.7895279,17.3180275"
21450761,2024-12-28,APARTMENT,1695000.0,0.0,65.0,26077.0,2.0,Torneågatan 7,"Akalla, Stockholms kommun","59.41344,17.9095345"
21366572,2024-12-28,HOUSE,6495000.0,4000.0,135.0,1623.75,4.0,Gössby 240,"Spekeröd, Stenungsunds kommun","58.04044,11.9028435"
21357936,2024-12-28,APARTMENT,1485000.0,0.0,33.2,44729.0,1.0,Kista gårdsväg 16,"Kista, Stockholms kommun","59.40729,17.9439526"
21457477,2024-12-28,LINKED_HOUSE,2595000.0,0.0,110.5,23484.0,5.0,Gullvivevägen 12,"Centrala Vårgårda, Vårgårda kommun","58.0430653358,12.8210206696"
21457262,2024-12-28,LINKED_HOUSE,1845000.0,0.0,90.0,20500.0,3.0,Vetevägen 8,"Centrala Vårgårda, Vårgårda kommun","58.0219325923,12.8154742156"
21456574,2024-12-28,HOUSE,3775000.0,847.0,122.0,4456.91,4.0,Fridhemsgatan 4A,"Centrala Vårgårda, Vårgårda kommun","58.0276675179,12.8134970278"
21456211,2024-12-28,APARTMENT,1295000.0,0.0,74.7,17336.0,3.0,Postvägen 2A,"Centrala Vårgårda, Vårgårda kommun","58.037273,12.807849"
21286505,2024-12-28,HOUSE,2695000.0,1743.0,155.0,1546.18,5.0,Ambjörntorp Enerotet 1,"Östra Vårgårda, Vårgårda kommun","58.0233003819,12.8530423691"
21462085,2024-12-28,HOUSE,2700000.0,2200.0,198.0,1227.27,8.0,Hjälmareds allé 26,"Hjälmared, Alingsås kommun","57.8916627288,12.5505709648"
21350200,2024-12-28,PLOT,3990000.0,702.0,0.0,5683.760683760684,0.0,Norra Kyviksvägen 36A,"Kullavik, Kungsbacka kommun","57.5528,11.9391479"
21416875,2024-12-28,HOUSE,5795000.0,1014.0,295.0,5714.99,7.0,Lundbergsgatan 25,"Herting, Falkenbergs kommun","56.8985679839,12.5054056403"
21451722,2024-12-28,HOUSE,2795000.0,848.0,156.0,3295.99,5.0,Höjdgatan 6,"Tyketorp, Söderköpings kommun","58.47509617591299,16.312894593603502"
21461345,2024-12-28,HOUSE,2495000.0,9000.0,56.0,277.22,0.0,Jursta 47,"Ösmo, Nynäshamns kommun","59.0072552,17.9488502"
21426055,2024-12-28,APARTMENT,565000.0,0.0,61.0,9262.0,2.0,Karlskogavägen 13F,"Liljebäck, Kristinehamns kommun","59.30819999999999,14.1174352"
21441836,2024-12-28,APARTMENT,1495000.0,0.0,82.0,18232.0,3.0,Måsa Brittas väg 3D,"Arvidstorp, Falkenbergs kommun","56.9103374366,12.4860348087"
21422143,2024-12-28,VACATION_HOUSE,1195000.0,0.0,27.0,44259.26,2.0,Måsen 517,"Olofsbo, Falkenbergs kommun","56.9182327447,12.391014118"
21435962,2024-12-28,ROW_HOUSE,3250000.0,183.0,120.0,17759.56,4.0,Kvarnbacken 63,"Kvarnbacken, Alingsås kommun","57.94688,12.51372"
21445207,2024-12-28,HOUSE,2950000.0,916.0,201.0,3220.52,7.0,Blixtorp Ekedal 110,"Blixtorp, Falkenbergs kommun","56.9108975588,12.6904734851"
21447749,2024-12-28,APARTMENT,1395000.0,0.0,35.0,39857.0,1.0,Maltesholmsvägen 147,"Hässelby Strand, Stockholms kommun","59.360382,17.833952"
21416187,2024-12-28,APARTMENT,710000.0,0.0,72.0,9861.0,3.0,Vankivavägen 9A,"Hässleholm-Väster, Hässleholms kommun","56.158235,13.7548363"
21427540,2024-12-28,HOUSE,3395000.0,2021.0,140.0,1679.86,6.0,Gällsås 370,"Skepplanda, Ale kommun","58.02133546537539,12.269405020985689"
21450301,2024-12-28,HOUSE,3795000.0,707.0,247.0,5367.75,9.0,Änggatan 15,"Älvängen, Ale kommun","57.95873601659747,12.120766847534444"
21451828,2024-12-28,APARTMENT,2250000.0,0.0,46.0,48913.0,2.0,Sturegatan 1,"Luthagen, Uppsala kommun","59.8614655,17.6299133"
21460306,2024-12-28,HOUSE,1750000.0,768.0,199.0,2278.65,4.0,Lasarettsvägen 76A,"Bollnäs, Brånan, Bollnäs kommun","61.3525107824,16.3696022214"
21461654,2024-12-28,APARTMENT,3695000.0,0.0,58.0,63707.0,2.0,Tvärvägen 1,"Råsunda, Solna kommun","59.36626,17.9799137"
21462146,2024-12-28,APARTMENT,3495000.0,0.0,88.0,39716.0,3.0,Täppgränd 113,"Enskede, Stockholms kommun","59.286810836779935,18.097864744303216"
21078077,2024-12-28,APARTMENT,2750000.0,0.0,103.0,26699.0,3.0,Yxvägen 9E,"Farhult, Höganäs kommun","56.2266655,12.7271461"
21362091,2024-12-28,APARTMENT,1450000.0,0.0,41.0,35366.0,2.0,Valhallagatan 37,"Hejdegården, Linköpings kommun","58.4036942,15.6352234"
21459904,2024-12-28,HOUSE,2350000.0,726.0,276.0,3236.91,8.0,Spindelvägen 3,"Djurgården, Kristinehamns kommun","59.2961664,14.0960414"
21461859,2024-12-28,APARTMENT,1795000.0,0.0,64.0,28047.0,2.0,Landbotorpsallén 15C,"Ladugårdsängen, Örebro kommun","59.2572,15.2025089"
21428136,2024-12-28,APARTMENT,3895000.0,0.0,70.0,55643.0,3.0,Torrängsgatan 8,"Järvastaden, Solna kommun","59.3827934,17.9871845"
21461973,2024-12-28,APARTMENT,7450000.0,0.0,54.0,137963.0,2.0,Sibyllegatan 40,"Östermalm, Stockholms kommun","59.340118271854465,18.083493843001076"
21370501,2024-12-28,APARTMENT,1595000.0,0.0,44.8,35603.0,1.0,Östanvägen 61,"Polhem, Järfälla kommun","59.44496,17.837162"
21459918,2024-12-28,APARTMENT,2495000.0,0.0,50.0,49900.0,2.0,Snäckbacken 8,"Snäck, Gotlands kommun","57.6685,18.3331642"
21406663,2024-12-28,APARTMENT,1995000.0,0.0,45.8,43559.0,2.0,Distansgatan 23D,"Flatås, Göteborgs kommun","57.6639938,11.9346809"
21461983,2024-12-28,APARTMENT,5750000.0,0.0,53.0,108491.0,2.0,Norrbackagatan 30,"Birkastan/Vasastan, Stockholms kommun","59.3402259600351,18.030271748481805"
21462133,2024-12-28,APARTMENT,1995000.0,0.0,18.4,108424.0,1.0,"Fyrverkarbacken 38, 8 tr","Kungsholmen Marieberg, Stockholms kommun","59.3266678,18.0192642"
21377206,2024-12-28,APARTMENT,1185000.0,0.0,57.0,20789.0,2.0,Viljansvägen 26 A,"Arvidstorp, Falkenbergs kommun","56.91036,12.482058"
21462118,2024-12-28,FORESTING_ESTATE,3950000.0,50.4,0.0,78373.01587301587,0.0,Porsnabben - Skogsfastighet med del i sjö,"Alingsås, Borås kommun","57.86292113059715,12.767570355264283"
21420066,2024-12-28,TWIN_HOUSE,3095000.0,0.0,112.5,27511.0,5.0,Valthornsvägen 2 A,"Tröingeberg, Falkenbergs kommun","56.9151874079,12.5105478144"
21426234,2024-12-28,HOUSE,1900000.0,1184.0,77.0,1604.73,3.0,Spånaretorpsvägen 5,"Gräfsnäs, Alingsås kommun","58.096268,12.489295"
21456808,2024-12-28,APARTMENT,1695000.0,0.0,23.0,73696.0,1.0,Häradsgatan 30A,"Mölndal, Mölndals kommun","57.6623,12.00508"
21460874,2024-12-28,APARTMENT,1725000.0,0.0,63.0,27381.0,2.0,Pinnharvsgatan 7B,"Mölndal, Mölndals kommun","57.66169,11.99279"
21460880,2024-12-28,APARTMENT,1895000.0,0.0,65.0,29154.0,2.0,Släpharvsgatan 1B,"Mölndal, Mölndals kommun","57.66439,11.99062"
21461423,2024-12-28,APARTMENT,2295000.0,0.0,53.5,42897.0,2.0,Knarrhögsgatan 4A,"Mölndal, Mölndals kommun","57.65833,12.01442"
21462140,2024-12-28,HOUSE,2275000.0,1653.0,148.0,1376.29,6.0,Nygatan 6,"Centrala Vårgårda, Vårgårda kommun","58.0326367421,12.8012756385"
19761103,2024-12-28,HOUSE,14000000.0,998.0,204.0,14028.06,5.0,Ringvägen 24A,"Edsviken, Sollentuna kommun","59.4255142,17.9726925"
21462142,2024-12-28,APARTMENT,4100000.0,0.0,72.5,56552.0,2.0,LOKATTSBACKEN 74 LGH 1103,"Långedrag - Hagen, Göteborgs kommun","57.6775322,11.8814516"
21437935,2024-12-28,APARTMENT,1695000.0,0.0,38.3,44256.0,1.5,Ormingeringen 62A,"Västra Orminge, Nacka kommun","59.3308525,18.2529163"
21427445,2024-12-28,APARTMENT,2195000.0,0.0,65.5,33511.0,2.0,Ålegårdsgatan 263,"Mölndal, Mölndals kommun","57.62374,12.02329"
21452596,2024-12-28,HOUSE,3295000.0,1383.0,165.0,2382.5,5.0,Furubergsvägen 21,"Härryda - Hällingsjö, Härryda kommun","57.61592,12.446806"
21459989,2024-12-28,HOUSE,995000.0,2.4,230.0,414583.33,4.0,Fläckebo Holmbo 102,"Salbohed, Sala kommun","59.8845253,16.39806"
21462023,2024-12-28,APARTMENT,4500000.0,0.0,122.0,36885.0,5.0,Norrholmsvägen 186,"Östra Orminge, Nacka kommun","59.3308348,18.2688606"
21270198,2024-12-28,PLOT,2495000.0,707.0,0.0,3528.995756718529,0.0,Lönndalsvägen 17,"Brännö, Göteborgs kommun","57.64055,11.77184"
21425645,2024-12-28,APARTMENT,595000.0,0.0,75.5,7881.0,2.0,Börje Jeppes Väg 3B ,"Ullared, Falkenbergs kommun","57.135944,12.71705"
21462138,2024-12-28,APARTMENT,1995000.0,0.0,75.4,26459.0,3.0,Barytongatan 20,"Kaverös, Göteborgs kommun","57.6636543,11.9203167"
20365489,2024-12-28,APARTMENT,275000.0,0.0,37.5,7333.0,1.0,Västra torggatan 19B,"Kil, Kils kommun","59.5007668,13.3178492"
21366146,2024-12-28,VACATION_HOUSE,1895000.0,1700.0,49.0,1114.71,3.0,Bomstadsvägen 731,"Bomstad, Karlstads kommun","59.361393,13.3476181"
21408152,2024-12-28,TERRACED_HOUSE,3950000.0,183.4,150.0,21537.62,4.0,Norumsgärde 23,"Tuve, Göteborgs kommun","57.7587776,11.9282064"
21379787,2024-12-28,HOUSE,1395000.0,4628.0,130.0,301.43,5.0,Östra Glänne Sanningen 1,"Kil, Kils kommun","59.5892639,13.21471"
21447054,2024-12-28,APARTMENT,1595000.0,0.0,52.0,30673.0,2.0,Hejdegatan 48,"Hejdegården, Linköpings kommun","58.40393,15.6367846"
21421139,2024-12-28,APARTMENT,2280000.0,0.0,69.0,33043.0,2.0,Bogsprötsgatan 21B,"Inre hamn, Karlstads kommun","59.3711739,13.5118046"
21404075,2024-12-28,APARTMENT,1750000.0,0.0,56.8,30810.0,2.0,NORRA RINGVÄGEN 20D,"City, Västerås kommun","59.616688,16.543774"
21453729,2024-12-28,APARTMENT,2250000.0,0.0,64.0,35156.0,2.5,Jören Vävares gata 2C,"Sveaplan, Eskilstuna kommun","59.3671341,16.5251751"
21458893,2024-12-28,APARTMENT,1595000.0,0.0,38.0,41974.0,1.0,Hamngatan 6A,"Centralt, Linköpings kommun","58.413044,15.629789"
21383881,2024-12-28,HOUSE,4395000.0,1575.0,136.0,2790.48,5.0,Själafjärdsvägen 18,"Obbola, Umeå kommun","63.6791725,20.2735386"
21443463,2024-12-28,HOUSE,2175000.0,1093.0,188.0,1989.94,7.0,Slättås 11,"Västra Vårgårda, Vårgårda kommun","58.0262334273,12.577772839"
21404946,2024-12-28,HOUSE,5995000.0,846.0,178.0,7086.29,8.0,Kometgatan 17,"Tavleliden, Umeå kommun","63.80585,20.3724651"
21429180,2024-12-28,APARTMENT,6695000.0,0.0,96.0,69740.0,4.0,"Mobilgatan 11, vån. 2","Telefonplan, Stockholms kommun","59.2990341,17.9884682"
21462137,2024-12-28,HOUSE,5950000.0,765.0,175.0,7777.78,6.0,Sigrid Engströms backe 6,"Styrsö, Göteborgs kommun","57.6131058,11.7881784"
21422885,2024-12-28,APARTMENT,1950000.0,0.0,66.0,29545.0,3.0,Lyktvägen 14B,"Tomtebo/Nydalaviken, Umeå kommun","63.804882,20.35699"
21462056,2024-12-28,APARTMENT,275000.0,0.0,116.0,2371.0,6.0,Vemdalsskalet Ströms väg 45B,"Vemdalsskalet, Härjedalens kommun","62.4731369,13.9631052"
21462120,2024-12-28,APARTMENT,3975000.0,0.0,82.0,48476.0,4.0,Handelsmyntet 14,"Högsbo, Göteborgs kommun","57.6727066,11.9264"
18820395,2024-12-28,OTHER,1595000.0,0.0,72.0,22152.78,1.0,Västanvindsgatan - A-huset,"Ödåkra, Helsingborgs kommun","56.11221,12.7539034"
21324046,2024-12-28,APARTMENT,2895000.0,0.0,50.5,57327.0,2.0,Arenanders promenad 49,"Sollentuna Silverdal, Sollentuna kommun","59.4025,17.97993"
21357089,2024-12-28,HOUSE,2495000.0,1289.0,186.0,1935.61,5.0,Stockholmsvägen 14,"Centrala Vårgårda, Vårgårda kommun","58.0390858197,12.8107973568"
21405446,2024-12-28,HOUSE,3695000.0,2827.0,145.0,1307.04,7.0,Postvägen 13,"Centrala Vårgårda, Vårgårda kommun","58.0374953676,12.8050515606"
21357020,2024-12-28,OTHER,9950000.0,1.8,4650.0,5527777.78,0.0,Campingvägen 24,"Vårgårda, Vårgårda kommun","58.0302525945,12.8335726075"
21459624,2024-12-28,HOUSE,6195000.0,108.0,150.0,57361.11,6.0,Kvarnlyckan 28,"Billdal - Skintebo, Göteborgs kommun","57.5940971,11.9401159"
21150298,2024-12-28,APARTMENT,795000.0,0.0,33.0,24091.0,1.0,Parkgatan 12A,"Centrala Vårgårda, Vårgårda kommun","58.0319859034,12.8130118942"
21406369,2024-12-28,PLOT,795000.0,1322.0,0.0,601.3615733736763,0.0,HÅLTET 1:6,"Svartedalen, Lilla Edets kommun","58.05328834531412,12.088293472377254"
21406368,2024-12-28,PLOT,795000.0,1321.0,0.0,601.8168054504164,0.0,HÅLTET 1:7,"Svartedalen, Lilla Edets kommun","58.053208953798595,12.088243728639165"
21452660,2024-12-28,HOUSE,4995000.0,219.0,191.0,22808.22,6.0,Salpetergatan 14,"Kvarntorget, Landskrona kommun","55.8776787862,12.8362688446"
21443863,2024-12-28,APARTMENT,1795000.0,0.0,81.0,22160.0,4.0,Våreldsvägen 7F,"Sturefors, Linköpings kommun","58.34174,15.7275171"
21327637,2024-12-28,HOUSE,10800000.0,534.0,110.0,20224.72,3.0,Idegranstigen 6,"Viksbergs holme, Södertälje kommun","59.249837607596334,17.59311501411888"
21442691,2024-12-28,HOUSE,12375000.0,902.0,307.0,13719.51,7.0,Solgärdesvägen 15,"Askim, Göteborgs kommun","57.6320038,11.93944"
21462135,2024-12-28,APARTMENT,450000.0,0.0,56.0,8036.0,2.0,Marierovägen 9,"Mariero, Vänersborgs kommun","58.3712818,12.3378644"
21461838,2024-12-28,TWIN_HOUSE,3450000.0,278.0,80.0,12410.07,3.0,Bönvägen 39,"Fjärås, Kungsbacka kommun","57.4644578339,12.1745400616"
21294478,2024-12-28,ROW_HOUSE,2195000.0,0.0,99.0,22172.0,4.0,Lutabäcksvägen 3A,"Lillån, Örebro kommun","59.3181877,15.2132082"
21462134,2024-12-28,APARTMENT,2195000.0,0.0,24.0,91458.0,1.0,Sylvangatan 5,"Haga Norra, Solna kommun","59.3647652,18.0167618"
21419731,2024-12-28,APARTMENT,845000.0,0.0,59.0,14322.0,2.0,STENTORPSGATAN 15A,"Malmaberg, Västerås kommun","59.624405,16.58931"
21444672,2024-12-28,HOUSE,1995000.0,650.0,156.0,3069.23,6.0,VOLTVÄGEN 24,"Ramnäs, Surahammars kommun","59.77205,16.203869"
21451015,2024-12-28,HOUSE,3195000.0,741.0,168.0,4311.74,4.0,Stenbackavägen 20,"Bomhus, Gävle kommun","60.6704369,17.2654552"
21376999,2024-12-28,HOUSE,2195000.0,900.0,173.0,2438.89,7.0,KONTAKTVÄGEN 10,"Ramnäs, Surahammars kommun","59.7719809677,16.2024924788"
18993476,2024-12-28,APARTMENT,2395000.0,0.0,74.2,32278.0,3.0,Soprangatan 1,"Kaverös, Göteborgs kommun","57.66439,11.920046"
21012635,2024-12-28,ROW_HOUSE,2900000.0,0.0,112.0,25893.0,5.0,Symfonigatan 7,"Hestra, Borås kommun","57.72661,12.9040146"
21460540,2024-12-28,APARTMENT,2895000.0,0.0,87.0,33276.0,3.0,Rotegatan 6,"Södra Ekkällan, Linköpings kommun","58.392307,15.627192"
21460527,2024-12-28,APARTMENT,1695000.0,0.0,86.5,19595.0,3.0,Aspnäsvägen 70,"Blästad/ekholmen, Linköpings kommun","58.374428,15.681388"
21460007,2024-12-28,APARTMENT,2295000.0,0.0,93.0,24677.0,4.0,Brinkbacken 10B,"Vimanshäll, Linköpings kommun","58.396477,15.649418"
21458867,2024-12-28,APARTMENT,2195000.0,0.0,72.5,30276.0,3.0,Gråbrödragatan 12,"Vasastaden, Linköpings kommun","58.41495,15.616246"
21452132,2024-12-28,APARTMENT,1395000.0,0.0,51.5,38219.0,1.0,Rubingatan 26,"Tynnered, Göteborgs kommun","57.6445656,11.9005318"
21415708,2024-12-28,TWIN_HOUSE,2995000.0,0.0,92.0,32554.0,4.0,Valthornsgatan 16B,"Hestra, Borås kommun","57.7265472,12.8903961"
21452593,2024-12-28,APARTMENT,550000.0,0.0,87.5,6286.0,3.0,Orkanvinden 3A,"Kristinehamn, Kristinehamns kommun","59.33653,14.08886"
21353174,2024-12-28,PLOT,325000.0,1827.0,0.0,177.8872468527641,0.0,Klacken Tidåsen 2,"Tidan, Skövde kommun","58.5531425,14.0126772"
21419306,2024-12-28,HOUSE,3495000.0,1166.0,134.0,2997.43,4.0,Ludvigsbergsvägen 25B,"Valbo, Gävle kommun","60.64754,17.0094433"
21411862,2024-12-28,APARTMENT,2095000.0,0.0,61.0,34344.0,2.0,Sandbäcksgatan 19,"Klara, Karlstads kommun","59.3845648492,13.4962992683"
21462131,2024-12-28,APARTMENT,775000.0,0.0,49.0,15816.0,2.0,Falkenbergsvägen 67,"Granloholm, Sundsvalls kommun","62.40874,17.2631912"
21407533,2024-12-28,APARTMENT,2095000.0,0.0,53.0,39528.0,2.0,Hindergårdsgatan 7,"Rynninge, Örebro kommun","59.2829247,15.2424936"
21311538,2024-12-28,ROW_HOUSE,3895500.0,0.0,109.0,35739.0,5.0,Vindögats väg 8A,"Västra Klagstorp / Tygelsjö, Malmö kommun","55.52528,12.9921389"
21462123,2024-12-28,APARTMENT,1495000.0,0.0,77.0,19416.0,3.0,Karlslundsgatan 18,"Södertälje, Södertälje kommun","59.19984,17.61064"
21461332,2024-12-28,APARTMENT,1395000.0,0.0,58.5,23846.0,2.0,Ringgatan 61A,"Råtorp, Karlstads kommun","59.40979,13.4858866"
21461347,2024-12-28,APARTMENT,1295000.0,0.0,58.5,22137.0,2.0,Ulvsbygatan 21C,"Norrstrand, Karlstads kommun","59.3961,13.52428"
21462126,2024-12-28,APARTMENT,2375000.0,0.0,51.0,46569.0,2.0,Munspelsgatan 24,"Frölunda, Göteborgs kommun","57.65519,11.9043894"
21398029,2024-12-28,HOUSE,4195000.0,1858.0,139.0,2257.8,4.0,Tallbovägen 5,"Bålsta Övergran, Håbo kommun","59.6334343,17.4776459"
21462121,2024-12-28,APARTMENT,2995000.0,0.0,43.0,69651.0,2.0,Evenemangsgatan 34,"Arenastaden, Solna kommun","59.3725357,17.9977512"
21457657,2024-12-28,APARTMENT,2895000.0,0.0,47.0,61596.0,2.0,Rosengatan 3b,"Centrala Sundbyberg, Sundbybergs kommun","59.3619,17.970692"
